,ATPR,_id,air_temperature,amount_of_solar_radiation,nodeID,precipitation,relative_humidity,time,wind_direction,wind_speed
245,,597faceffb393e0014023298,28.1,,7,,,2017-07-31T22:19:26.000000Z,,
246,1009.0,597facf3fb393e001402329c,,,7,,,2017-07-31T22:19:29.000000Z,,
247,,597facf7fb393e00140232a0,,73.0,7,,,2017-07-31T22:19:33.000000Z,,
248,,597facfafb393e00140232a4,,,7,,,2017-07-31T22:19:37.000000Z,,1.0
249,,597facfefb393e00140232a8,,,7,,,2017-07-31T22:19:41.000000Z,270.0,
250,,597faf44fb393e001402341b,,,7,,89.3,2017-07-31T22:29:22.000000Z,,
251,,597faf47fb393e001402341f,28.9,,7,,,2017-07-31T22:29:26.000000Z,,
252,1009.0,597faf4bfb393e0014023425,,,7,,,2017-07-31T22:29:30.000000Z,,
253,,597faf4ffb393e0014023429,,78.0,7,,,2017-07-31T22:29:33.000000Z,,
254,,597faf53fb393e001402342d,,,7,,,2017-07-31T22:29:37.000000Z,,0.0
255,,597faf56fb393e0014023431,,,7,,,2017-07-31T22:29:41.000000Z,225.0,
256,,597faf5afb393e0014023435,,,7,0.0,,2017-07-31T22:29:45.000000Z,,
257,,597faf5efb393e0014023439,,,7,,,2017-07-31T22:29:48.000000Z,,
258,,597fb19dfb393e00140235aa,,,7,,88.2,2017-07-31T22:39:22.000000Z,,
259,,597fb1a3fb393e00140235af,29.0,,7,,,2017-07-31T22:39:28.000000Z,,
260,1009.0,597fb1a9fb393e00140235b4,,,7,,,2017-07-31T22:39:33.000000Z,,
261,,597fb1aefb393e00140235ba,,87.0,7,,,2017-07-31T22:39:39.000000Z,,
262,,597fb1b4fb393e00140235c0,,,7,,,2017-07-31T22:39:45.000000Z,,1.0
263,,597fb1b9fb393e00140235c4,,,7,,,2017-07-31T22:39:51.000000Z,180.0,
264,,597fb3f5fb393e0014023756,,,7,,86.3,2017-07-31T22:49:22.000000Z,,
265,,597fb3fbfb393e001402375a,29.5,,7,,,2017-07-31T22:49:28.000000Z,,
266,1009.0,597fb401fb393e001402375c,,,7,,,2017-07-31T22:49:34.000000Z,,
267,,597fb405fb393e001402375e,,97.0,7,,,2017-07-31T22:49:39.000000Z,,
268,,597fb409fb393e0014023762,,,7,,,2017-07-31T22:49:43.000000Z,,1.0
269,,597fb40dfb393e0014023764,,,7,,,2017-07-31T22:49:47.000000Z,225.0,
270,,597fb64cfb393e00140238d1,,,7,,86.3,2017-07-31T22:59:22.000000Z,,
271,,597fb650fb393e00140238d5,29.4,,7,,,2017-07-31T22:59:26.000000Z,,
272,1008.0,597fb653fb393e00140238d7,,,7,,,2017-07-31T22:59:30.000000Z,,
273,,597fb657fb393e00140238d9,,102.0,7,,,2017-07-31T22:59:34.000000Z,,
274,,597fb65bfb393e00140238db,,,7,,,2017-07-31T22:59:38.000000Z,,1.0
275,,597fb65ffb393e00140238dd,,,7,,,2017-07-31T22:59:41.000000Z,135.0,
276,,597fb8a4fb393e0014023a8c,,,7,,83.8,2017-07-31T23:09:22.000000Z,,
277,,597fb8a7fb393e0014023a90,30.1,,7,,,2017-07-31T23:09:26.000000Z,,
278,1011.0,597fb8abfb393e0014023a94,,,7,,,2017-07-31T23:09:30.000000Z,,
279,,597fb8affb393e0014023a96,,132.0,7,,,2017-07-31T23:09:34.000000Z,,
280,,597fb8b3fb393e0014023a9a,,,7,,,2017-07-31T23:09:37.000000Z,,2.0
281,,597fb8b7fb393e0014023a9c,,,7,,,2017-07-31T23:09:41.000000Z,135.0,
282,,597fbafcfb393e0014023c1b,,,7,,81.8,2017-07-31T23:19:22.000000Z,,
283,,597fbafffb393e0014023c1e,31.1,,7,,,2017-07-31T23:19:26.000000Z,,
284,1008.0,597fbb03fb393e0014023c21,,,7,,,2017-07-31T23:19:30.000000Z,,
285,,597fbb07fb393e0014023c23,,152.0,7,,,2017-07-31T23:19:33.000000Z,,
286,,597fbb0bfb393e0014023c25,,,7,,,2017-07-31T23:19:37.000000Z,,2.0
287,,597fbb0ffb393e0014023c27,,,7,,,2017-07-31T23:19:41.000000Z,135.0,
288,,597fbd55fb393e0014023daa,,,7,,80.7,2017-07-31T23:29:22.000000Z,,
289,,597fbd5bfb393e0014023dac,31.0,,7,,,2017-07-31T23:29:28.000000Z,,
290,1011.0,597fbd61fb393e0014023dae,,,7,,,2017-07-31T23:29:34.000000Z,,
291,,597fbd65fb393e0014023db0,,164.0,7,,,2017-07-31T23:29:39.000000Z,,
